continent,country_code,latitude,longitude,temperature,max_temperature,min_temperature,humidity,wind_speed,precipitation,uv_index,condition,event_type,year,month,day
asia,IND,18.146146,83.27647134,29.2,33.6,25.9,74,13.0,0.56,7,Patchy rain possible,SW,2024,10,3
asia,IND,27.189892,83.95,28.5,33.1,24.9,72,12.2,1.28,7,Patchy rain possible,FL,2024,10,3
asia,IND,17.9468055,78.20894088,25.9,30.8,22.6,78,12.6,3.7,7,Light rain shower,SW,2024,10,3
asia,IND,25.4049425,85.61818957,30.4,34.9,27.4,65,12.2,1.8,7,Thundery outbreaks possible,SW,2024,10,3
asia,IND,26.8353205,88.30705901,25.0,28.0,23.2,91,14.8,31.97,6,Light rain shower,SW,2024,10,3
asia,IND,18.9921165,75.91043647,25.9,29.5,23.3,74,19.1,2.86,6,Patchy rain possible,SW,2024,10,3
asia,IND,23.899644,91.39394496,25.4,27.6,24.0,94,13.0,28.64,6,Light rain shower,SW,2024,10,3
asia,IND,17.281774,73.44442647,27.4,28.9,26.2,83,14.4,2.94,6,Patchy light drizzle,SW,2024,10,3
asia,IND,25.2825855,85.39314023,29.9,34.5,26.1,66,10.8,0.61,7,Patchy rain possible,SW,2024,10,3
asia,IND,15.369337,75.1353846,24.6,29.7,21.3,81,22.0,45.45,6,Moderate or heavy rain shower,SW,2024,10,3
asia,IND,25.3052215,86.28599894,30.2,34.2,27.7,66,14.4,6.43,7,Light rain shower,SW,2024,10,3
asia,IND,22.685936,88.66191766,28.3,32.4,25.7,78,20.2,5.45,7,Patchy rain possible,SW,2024,10,3
asia,TWN,22.64900857,120.4,26.0,26.9,25.1,75,34.9,4.04,6,Light rain shower,SW,2024,10,3
asia,IND,25.985781,85.05,29.3,33.4,26.2,70,15.5,1.69,7,Patchy rain possible,FL,2024,10,3
asia,IND,25.365781,85.99,30.5,34.6,28.2,65,13.7,6.5,7,Patchy rain possible,FL,2024,10,3
asia,IND,23.82628,91.96925791,25.5,29.1,24.1,95,6.8,25.81,6,Light rain shower,SW,2024,10,3
asia,IND,26.325781,87.54,27.2,31.2,24.1,84,23.0,10.17,7,Light rain shower,FL,2024,10,3
asia,IND,27.925781,78.86,29.9,35.2,25.5,57,12.2,0.0,9,Sunny,FL,2024,10,3
asia,IND,25.765781,84.37,29.9,34.8,26.3,66,8.3,0.01,7,Cloudy,FL,2024,10,3
asia,IND,24.06263,87.69726716,29.0,33.8,25.7,71,11.2,0.59,7,Patchy rain possible,SW,2024,10,3
asia,TUR,38.565,28.92475,17.5,24.5,11.9,41,13.3,0.0,6,Sunny,DR,2024,10,3
asia,IND,23.5,88.5,28.3,33.8,25.5,76,19.1,7.4,7,Light rain shower,DR,2024,10,3
asia,PHL,11.82850857,125.4921,27.7,30.8,26.0,79,11.5,3.63,7,Patchy rain possible,EQ,2024,10,2
asia,IND,24.7571715,92.88379566,25.7,29.8,23.9,94,8.3,27.61,6,Light rain shower,SW,2024,10,2
asia,IND,25.388009,88.5075821,29.1,32.7,25.8,73,12.2,0.39,7,Patchy rain possible,SW,2024,10,2
asia,IND,17.7153925,80.57148119,27.5,32.4,23.6,82,10.8,3.48,7,Patchy light rain with thunder,SW,2024,10,2
asia,JPN,23.11730857,141.5993,27.2,27.4,26.7,80,20.2,6.16,6,Light rain shower,EQ,2024,10,2
asia,IND,17.550611,82.84941872,28.7,33.2,25.8,81,11.9,7.71,7,Moderate or heavy rain with thunder,SW,2024,10,2
asia,IND,18.7041245,72.81336874,27.8,30.9,25.5,85,15.1,7.34,7,Patchy rain possible,SW,2024,10,2
asia,IND,20.2053245,72.98589069,28.0,30.2,26.5,83,14.4,0.35,8,Sunny,SW,2024,10,2
asia,IND,20.9045655,71.52704468,28.6,31.9,26.5,79,19.1,0.24,7,Patchy rain possible,SW,2024,10,2
asia,IND,26.129901,91.86608503,26.5,30.3,24.0,90,11.5,51.05,7,Moderate or heavy rain shower,SW,2024,10,2
asia,IND,20.434545,82.24884305,27.5,32.0,23.8,77,14.4,0.09,8,Partly cloudy,SW,2024,10,2
asia,IND,16.157116,74.88981563,25.9,30.4,22.3,74,19.1,6.39,7,Patchy light rain with thunder,SW,2024,10,2
asia,IND,11.911513,93.03253251,28.1,29.4,27.3,77,19.8,5.74,6,Light rain shower,SW,2024,10,2
asia,IND,22.288599,74.36019275,28.2,32.3,24.5,74,16.6,0.05,7,Patchy rain possible,SW,2024,10,2
asia,IND,23.9494005,91.6461858,25.9,29.9,24.1,94,10.4,21.78,6,Light rain shower,SW,2024,10,2
asia,IND,25.707035,89.88623811,28.7,32.6,26.0,78,9.0,8.09,7,Patchy light rain with thunder,SW,2024,10,2
asia,IND,25.80714,93.73539391,24.2,28.0,21.6,94,9.0,11.97,6,Light rain shower,SW,2024,10,2
asia,IND,24.795781,87.92,29.4,32.9,26.1,69,10.1,0.15,7,Patchy rain possible,FL,2024,10,2
asia,TWN,24.3113355,121.1,20.5,26.7,15.7,74,13.3,0.66,6,Patchy rain possible,TC,2024,10,2
asia,IND,18.602864,84.12139748,28.8,31.7,26.7,81,11.2,7.75,7,Patchy light rain with thunder,SW,2024,10,2
asia,IND,28.0364185,96.88198929,20.3,22.3,18.8,100,3.2,83.4,5,Light rain shower,SW,2024,10,2
asia,RUS,51.025267,61.06613261,11.8,15.2,8.1,45,36.4,0.0,5,Partly cloudy,WF,2024,10,2
asia,IND,21.729847,88.4065592,30.2,31.7,29.1,79,21.2,3.19,7,Light rain shower,SW,2024,10,1
asia,PHL,14.2125,125.2598066,28.2,29.9,27.2,79,15.1,1.02,6,Patchy rain possible,EQ,2024,10,1
asia,PHL,14.26020857,124.8534,28.2,29.9,27.2,79,15.1,1.02,6,Patchy rain possible,EQ,2024,10,1
asia,IND,18.0156845,77.24945347,27.6,31.1,25.1,70,7.2,2.9,7,Patchy light rain with thunder,SW,2024,10,1
asia,IDN,-5.567024851,123.8385676,27.0,30.5,24.5,76,22.0,0.86,8,Patchy light drizzle,EQ,2024,10,1
asia,IND,9.64900857,76.9,27.1,33.3,23.2,79,13.0,2.89,7,Light rain shower,SW,2024,10,1
asia,TWN,22.26876404,120.5859375,27.0,29.1,26.0,78,22.7,16.15,6,Light rain shower,TC,2024,9,30
asia,IDN,-4.06589143,129.8534,27.7,28.0,27.4,80,23.8,0.65,7,Thundery outbreaks possible,EQ,2024,9,29
asia,RUS,49.15978617,43.7476058,16.1,24.1,8.8,35,29.2,0.0,6,Sunny,WF,2024,9,28
asia,IDN,-8.36969143,115.3556,25.1,31.2,21.4,77,15.5,0.05,8,Patchy rain possible,EQ,2024,9,20
asia,IDN,1.21690857,129.8627,27.8,31.2,26.3,80,12.2,1.18,7,Patchy rain possible,EQ,2024,9,20
asia,JPN,36.06679433,134.369444,25.6,26.8,24.9,83,15.5,4.45,6,Patchy rain possible,TC,2024,9,21
asia,CHN,33.54900857,122.7,24.7,26.6,23.5,86,44.3,3.02,6,Light rain shower,SW,2024,9,21
asia,RUS,47.65420857,154.1903,9.8,10.5,9.2,90,26.6,0.0,3,Cloudy,EQ,2024,9,16
asia,CHN,28.95067526,121.948291,27.8,28.6,26.9,84,27.4,8.63,6,Light rain shower,TC,2024,9,18
asia,IRQ,32.01000857,47.4443,40.4,46.9,33.7,11,23.8,0.0,11,Sunny,EQ,2024,9,9
asia,IRN,30.33480857,50.4944,30.8,37.8,25.4,13,26.3,0.0,9,Sunny,EQ,2024,9,8
asia,JPN,37.53540857,142.1066,23.2,24.1,22.7,90,19.8,4.07,5,Light rain shower,EQ,2024,9,8
asia,IND,20.610965,83.16725184,27.4,30.3,25.2,84,16.2,17.75,7,Patchy light rain with thunder,ET,2024,9,9
asia,TKM,38.75640857,55.5007,25.1,30.7,19.6,24,48.2,0.0,8,Sunny,EQ,2024,9,7
asia,JPN,25.61530857,141.0083,28.1,28.7,27.3,80,14.0,0.29,6,Patchy rain possible,EQ,2024,9,7
asia,TUR,37.35930857,37.0627,25.6,34.7,19.1,48,24.8,0.05,7,Patchy rain possible,EQ,2024,9,7
asia,IDN,-8.38619143,115.304,25.1,29.8,22.9,85,16.9,3.99,7,Light rain shower,EQ,2024,9,7
asia,AZE,39.63950857,48.4007,27.3,36.2,20.5,25,35.6,0.0,9,Sunny,EQ,2024,9,5
asia,IDN,-0.18579143,124.5515,25.2,31.2,20.8,83,13.3,3.79,8,Patchy rain possible,EQ,2024,9,5
asia,KGZ,39.56510857,72.6525,8.9,16.0,2.2,30,17.3,0.0,5,Sunny,EQ,2024,9,4
asia,RUS,48.37200857,154.8416,10.1,11.0,9.4,94,26.6,0.0,4,Sunny,EQ,2024,9,4
asia,CYP,34.71980857,32.2557,25.8,27.2,23.6,71,29.2,0.12,6,Patchy rain possible,EQ,2024,9,3
asia,IND,16.157116,74.88981563,25.5,29.6,20.7,70,21.2,5.87,6,Patchy rain possible,SW,2024,10,6
asia,IND,9.814518,77.00296078,24.5,29.2,22.6,83,7.2,10.01,6,Light rain shower,SW,2024,10,6
asia,IND,18.9711715,72.82614843,28.6,30.7,26.8,74,16.2,6.98,7,Patchy light rain with thunder,SW,2024,10,6
asia,IND,22.609442,86.37778684,27.7,31.8,24.0,69,5.8,0.0,8,Partly cloudy,SW,2024,10,6
asia,IND,23.502829,91.59885557,26.4,30.7,23.5,88,9.7,2.72,7,Light rain shower,SW,2024,10,6
asia,IND,26.728854,80.79727383,28.9,34.0,25.1,62,11.2,0.0,8,Partly cloudy,SW,2024,10,6
asia,IND,22.332123,86.99685155,28.6,33.4,25.2,70,13.7,0.13,7,Patchy rain possible,SW,2024,10,6
asia,IND,18.919476,84.58434189,27.7,32.1,24.9,75,8.3,0.01,8,Sunny,SW,2024,10,6
asia,IND,26.24707,80.97296797,28.8,34.1,24.9,62,12.2,0.0,8,Partly cloudy,SW,2024,10,6
asia,RUS,52.99910857,153.5981,7.3,10.2,4.8,73,23.0,0.0,4,Sunny,EQ,2024,10,6
asia,IND,26.805781,92.88,23.6,25.7,21.8,94,10.8,2.49,6,Light rain shower,FL,2024,10,6
asia,IND,19.156937,74.85524168,26.3,30.0,23.5,65,16.9,2.93,7,Patchy rain possible,SW,2024,10,6
asia,IND,17.7153925,80.57148119,26.4,31.0,22.5,80,7.9,6.55,7,Patchy light rain with thunder,SW,2024,10,6
asia,IND,27.052994,82.04317482,27.9,32.8,24.1,69,10.8,0.01,7,Patchy rain possible,SW,2024,10,6
asia,IND,22.428491,85.53298408,26.5,31.6,22.1,68,4.3,0.0,8,Sunny,SW,2024,10,6
asia,IND,22.5406425,88.35567324,28.5,32.2,26.0,76,11.5,4.59,7,Patchy rain possible,SW,2024,10,6
asia,IND,22.685936,88.66191766,28.0,31.6,25.3,79,11.5,7.79,7,Light rain shower,SW,2024,10,6
asia,IND,26.195781,85.67,25.9,29.8,22.9,86,20.9,12.41,6,Light rain shower,FL,2024,10,6
asia,IND,25.535781,86.72,25.7,29.8,23.6,88,15.5,7.47,6,Light rain shower,FL,2024,10,6
asia,IND,24.287605,88.37402162,26.0,29.5,24.1,89,16.6,41.59,6,Light rain shower,SW,2024,10,6
asia,IND,15.3475475,76.80389465,27.0,31.3,24.3,69,10.4,10.54,7,Light rain shower,SW,2024,10,6
asia,IND,26.325781,87.54,25.6,29.4,23.4,86,19.4,1.0,6,Light rain shower,FL,2024,10,6
asia,IND,27.925781,78.86,29.1,33.9,24.3,62,13.7,0.74,7,Moderate rain at times,FL,2024,10,6
asia,IND,27.485781,94.91,23.5,26.3,21.6,93,8.3,8.05,6,Light rain shower,FL,2024,10,6
asia,IND,21.7371565,88.77310666,29.2,29.9,28.6,73,16.9,1.33,6,Patchy rain possible,SW,2024,10,6
asia,TUR,38.565,28.92475,20.5,27.2,15.9,39,22.7,0.12,7,Sunny,DR,2024,10,6
asia,IND,23.5,88.5,27.7,32.2,25.0,81,13.7,8.32,7,Light rain shower,DR,2024,10,6
asia,IND,30.421655,76.09313587,28.5,36.3,23.0,52,21.6,0.92,8,Patchy rain possible,SW,2024,10,5
asia,IND,20.225323,74.10417701,26.0,30.5,22.2,67,14.8,1.02,7,Patchy rain possible,SW,2024,10,5
asia,IRN,35.33950857,52.9923,16.9,23.5,11.4,47,15.8,0.5,5,Patchy rain possible,EQ,2024,10,5
asia,IND,26.513964,91.61785913,22.8,24.4,22.0,98,10.8,16.87,5,Light rain shower,SW,2024,10,5
asia,IND,18.439784,77.32514093,25.4,29.3,22.6,75,13.3,15.18,6,Light rain shower,SW,2024,10,5
asia,IND,13.1812605,77.34009543,20.3,21.5,19.5,94,16.6,23.22,5,Light rain shower,SW,2024,10,5
asia,IND,11.1055415,76.11108999,24.6,28.5,22.7,93,4.3,18.17,6,Light rain shower,SW,2024,10,5
asia,IND,17.6359045,74.29832689,23.8,29.5,18.8,74,10.1,0.82,6,Patchy rain possible,SW,2024,10,5
asia,IND,25.388009,88.5075821,25.2,28.2,23.7,91,21.2,11.68,6,Light rain shower,SW,2024,10,5
asia,IND,17.388786,78.46106519,26.5,31.2,23.5,68,9.0,5.26,7,Patchy rain possible,SW,2024,10,5
asia,IND,17.617738,79.77686052,27.6,32.1,24.1,70,11.2,1.01,7,Patchy rain possible,SW,2024,10,5
asia,IND,18.0496225,82.67227749,28.5,33.4,25.5,71,13.0,0.62,7,Patchy rain possible,SW,2024,10,5
asia,IND,16.053531,76.90300205,26.9,31.1,23.3,73,16.6,6.81,7,Light rain shower,SW,2024,10,5
asia,IND,24.092599,92.23895483,24.1,25.5,23.5,97,7.9,13.3,6,Light rain shower,SW,2024,10,5
asia,IND,26.451357,82.69290175,27.5,31.8,24.1,76,10.8,1.56,7,Light rain,SW,2024,10,5
asia,IND,25.135768,83.08266586,28.0,33.4,23.9,71,11.5,0.0,8,Partly cloudy,SW,2024,10,5
asia,IND,24.795781,87.92,26.4,29.8,24.1,88,19.1,18.78,6,Light rain shower,FL,2024,10,5
asia,IRN,32.3247,56.4756,26.2,32.1,21.6,26,27.0,0.03,8,Sunny,EQ,2024,10,5
asia,IRN,32.37370857,56.4756,26.2,32.1,21.6,26,27.0,0.03,8,Sunny,EQ,2024,10,5
asia,JPN,33.80900857,137.2026,24.2,26.0,21.2,84,38.9,9.5,6,Light rain shower,EQ,2024,10,4
asia,IND,23.5288765,91.30247654,25.1,27.4,24.2,95,18.4,40.09,6,Moderate or heavy rain shower,SW,2024,10,4
asia,IND,25.606519,90.24697793,20.9,21.3,20.6,99,6.5,83.55,5,Moderate or heavy rain shower,SW,2024,10,4
asia,IND,16.4617115,74.09130321,23.9,28.5,21.2,87,16.6,0.07,6,Patchy rain possible,SW,2024,10,4
asia,IND,24.3356095,86.15460469,27.2,30.5,24.9,76,11.5,18.52,7,Light rain shower,SW,2024,10,4
asia,IND,27.327482,88.70238339,14.9,17.6,11.8,94,7.9,9.84,4,Light rain shower,SW,2024,10,4
asia,IND,21.130927,74.49020762,26.1,30.3,22.6,80,19.4,1.02,7,Patchy rain possible,SW,2024,10,4
asia,IND,28.2193355,75.61983999,31.7,37.6,26.7,39,26.6,0.0,9,Sunny,SW,2024,10,4
asia,IND,8.71772,77.74403072,29.5,32.8,27.3,63,13.7,0.34,7,Patchy rain possible,SW,2024,10,4
asia,IND,27.189892,83.95,26.5,30.1,23.7,82,18.7,7.45,7,Light rain shower,FL,2024,10,4
asia,IND,19.5457045,78.60867675,27.0,31.8,23.2,73,7.9,0.46,7,Patchy rain possible,SW,2024,10,4
asia,IND,14.894479,78.3061847,28.6,33.6,25.0,68,16.6,6.35,7,Patchy rain possible,SW,2024,10,4
asia,IND,14.72388,74.64160631,24.0,28.1,21.3,91,12.6,5.12,6,Light rain shower,SW,2024,10,4
asia,IND,15.2711105,74.14509833,27.3,29.7,25.4,83,11.5,5.1,6,Light rain shower,SW,2024,10,4
asia,IND,28.68507,94.23842619,6.4,7.8,5.6,94,7.2,4.95,2,Light sleet showers,SW,2024,10,4
asia,IDN,-4.79869143,133.8305,26.3,27.8,24.8,82,20.9,0.81,7,Patchy rain possible,EQ,2024,10,4
asia,TUR,37.95390857,33.2863,18.7,23.3,14.8,40,9.7,0.0,6,Sunny,EQ,2024,10,4
asia,IND,28.067369,95.41415317,22.4,23.0,21.9,98,9.4,23.12,5,Light rain shower,SW,2024,10,4
asia,IND,24.0971,84.86536767,25.1,30.1,21.3,76,13.7,4.88,7,Light rain shower,SW,2024,10,4
asia,IND,22.3593055,87.41273105,28.8,32.8,26.4,73,11.5,0.53,7,Patchy rain possible,SW,2024,10,3
asia,PHL,18.7,124.9,27.7,30.5,26.1,84,16.2,3.09,7,Patchy rain possible,TC,2024,10,3
asia,TWN,23.04900857,120.9,24.3,25.5,23.3,82,9.4,2.11,6,Patchy light drizzle,SW,2024,10,3
asia,IND,16.3493475,79.92141918,28.4,32.2,25.1,79,15.8,3.45,7,Patchy rain possible,SW,2024,10,3
asia,IND,15.862866,80.38043769,29.0,32.2,26.5,78,23.0,2.83,7,Patchy rain possible,SW,2024,10,3
asia,IDN,-3.32719143,131.0098,26.9,28.8,25.6,80,11.9,6.79,7,Light rain shower,EQ,2024,10,3
asia,IRN,28.7293227,57.54682049,30.9,36.6,25.6,14,20.5,0.0,9,Sunny,FL,2024,10,3
asia,RUS,51.46638407,129.6960639,4.3,9.7,-0.3,69,17.3,0.0,2,Cloudy,WF,2024,10,2
asia,TWN,22.44900857,120.0,26.0,26.9,25.1,75,34.9,4.04,6,Light rain shower,SW,2024,10,3
asia,TWN,23.2,117.2,23.3,24.5,22.2,66,25.2,0.11,5,Overcast,TC,2024,10,2
asia,PHL,13.3475474,122.3433374,28.3,30.8,26.6,79,10.4,0.26,7,Patchy rain possible,FL,2024,10,2
asia,IDN,3.81570857,95.846,26.0,30.3,23.8,87,10.8,20.89,7,Light rain shower,EQ,2024,10,1
asia,RUS,51.07753094,61.0679754,15.0,21.0,10.2,29,21.6,0.0,6,Sunny,WF,2024,10,1
asia,PHL,19.24900857,123.9,28.3,28.9,27.0,83,63.7,37.38,6,Light rain shower,SW,2024,9,29
asia,BGD,20.78970857,89.4934,29.5,29.7,28.9,77,15.1,6.04,6,Moderate or heavy rain shower,EQ,2024,9,23
asia,JPN,30.08860857,141.9109,27.4,27.7,27.1,73,15.8,0.01,7,Partly cloudy,EQ,2024,9,23
asia,IND,10.51000857,91.6084,27.7,28.5,27.2,79,28.8,9.02,6,Light rain shower,EQ,2024,9,19
asia,CHN,31.95350857,117.5888,26.9,31.8,23.9,81,22.3,1.89,7,Mist,EQ,2024,9,18
asia,PHL,9.70590857,126.5963,27.9,32.6,25.4,76,13.7,1.93,7,Light drizzle,EQ,2024,9,17
asia,KOR,35.50073602,129.0,25.1,30.4,23.4,86,14.4,45.49,7,Light rain shower,TC,2024,9,20
asia,CHN,32.04900857,120.3,25.9,26.8,25.2,96,27.7,45.16,6,Moderate or heavy rain shower,SW,2024,9,20
asia,IDN,1.05260857,127.687,27.0,27.7,26.2,78,21.6,0.41,6,Patchy rain possible,EQ,2024,9,16
asia,IND,6.26200857,92.2149,27.4,28.7,26.4,80,30.6,10.82,6,Light rain shower,EQ,2024,9,14
asia,CHN,32.40073602,114.8,25.3,30.2,20.6,72,22.3,0.01,7,Cloudy,TC,2024,9,16
asia,IDN,-7.97889143,117.2215,27.2,36.1,21.3,59,18.7,0.0,10,Sunny,EQ,2024,9,11
asia,TUR,39.04780857,27.8786,23.5,31.4,17.9,49,22.0,0.85,7,Patchy light drizzle,EQ,2024,9,11
asia,IRN,37.61230857,57.0264,20.9,27.7,14.8,18,14.8,0.0,7,Sunny,EQ,2024,9,10
asia,IDN,3.28460857,128.1094,26.6,29.0,25.2,85,5.8,12.31,6,Light rain shower,EQ,2024,9,7
asia,IND,19.320447,72.79419877,30.1,33.1,27.8,61,14.8,0.01,8,Partly cloudy,SW,2024,10,8
asia,IND,24.3133725,84.47475851,26.7,32.0,22.3,70,6.8,0.0,8,Sunny,SW,2024,10,8
asia,IND,17.281774,73.44442647,28.3,32.7,25.1,76,10.8,5.22,7,Patchy light rain with thunder,SW,2024,10,8
asia,IND,15.6046245,74.00282556,27.8,31.5,25.1,79,16.6,8.26,7,Light rain shower,SW,2024,10,8
asia,IND,23.502829,91.59885557,27.0,31.4,23.6,83,8.3,1.34,7,Light rain shower,SW,2024,10,8
asia,IND,20.728024,81.1396681,26.8,31.7,23.0,72,10.4,0.06,7,Patchy rain possible,Misc,2024,10,8
asia,IND,13.5889235,77.78175779,22.7,27.2,19.9,82,16.6,4.43,6,Light rain shower,SW,2024,10,8
asia,IND,25.96277,92.98447201,25.3,31.3,22.0,89,6.5,16.92,7,Patchy light rain with thunder,SW,2024,10,8
asia,IND,27.426185,88.17625973,14.4,17.1,9.9,77,10.1,2.9,4,Light rain shower,SW,2024,10,8
asia,IND,23.697159,85.99229833,28.6,32.8,26.0,66,5.8,0.52,7,Light rain shower,SW,2024,10,8
asia,IND,23.1310165,87.20840646,28.2,32.2,24.9,77,9.7,3.99,7,Patchy rain possible,SW,2024,10,8
asia,IND,26.625435,88.73390486,26.8,31.2,23.3,80,8.3,5.16,7,Light rain shower,SW,2024,10,8
asia,IND,24.287605,88.37402162,29.3,33.4,25.6,71,9.7,3.46,7,Light rain shower,SW,2024,10,8
asia,IND,26.615781,92.8,26.0,30.5,22.6,84,4.7,7.57,7,Patchy light drizzle,FL,2024,10,8
asia,IND,28.1925885,73.29914496,33.0,36.5,29.8,24,17.3,0.0,9,Sunny,SW,2024,10,8
asia,IND,24.8343365,86.81458696,28.9,32.2,26.5,66,8.3,0.6,7,Patchy rain possible,SW,2024,10,8
asia,IND,26.805781,92.88,26.0,30.5,22.6,84,4.7,7.57,7,Patchy light drizzle,FL,2024,10,8
asia,IND,19.0935795,77.48289494,25.9,30.7,22.3,74,11.2,2.42,7,Light rain shower,SW,2024,10,8
asia,IND,23.626967,83.48435851,25.0,30.0,20.5,64,5.8,0.01,7,Partly cloudy,Misc,2024,10,8
asia,IND,12.629765,80.03706359,27.9,31.7,25.0,74,16.6,4.35,7,Patchy rain possible,SW,2024,10,8
asia,IND,10.908998,79.80134563,28.1,30.5,25.9,76,18.7,9.58,7,Patchy light drizzle,SW,2024,10,8
asia,IND,23.5288765,91.30247654,27.0,31.4,23.6,83,8.3,1.34,7,Light rain shower,SW,2024,10,8
asia,IND,26.195781,85.67,29.1,33.9,26.1,68,11.2,0.06,7,Patchy rain possible,FL,2024,10,8
asia,IND,22.3593055,87.41273105,27.9,32.1,24.9,80,10.4,3.34,7,Patchy light drizzle,SW,2024,10,8
asia,IND,25.388009,88.5075821,28.1,32.3,24.4,76,7.6,5.09,7,Patchy light rain,SW,2024,10,8
asia,IND,21.7371565,88.77310666,28.6,29.0,28.0,79,17.6,0.0,7,Partly cloudy,SW,2024,10,8
asia,IND,25.415781,87.23,29.6,33.4,27.2,66,6.8,1.25,7,Patchy light drizzle,FL,2024,10,8
asia,IND,22.428491,85.53298408,27.0,32.0,23.3,75,6.5,2.93,7,Patchy light drizzle,SW,2024,10,8
asia,IND,27.925781,78.86,29.3,34.3,25.1,55,9.7,0.0,8,Sunny,FL,2024,10,8
asia,IND,27.485781,94.91,25.5,30.6,21.8,85,5.4,3.07,7,Patchy rain possible,FL,2024,10,8
asia,IND,14.72388,74.64160631,23.8,27.8,20.7,90,10.8,15.72,6,Light rain shower,SW,2024,10,8
asia,IND,8.297076,73.06581126,26.3,27.3,25.3,84,32.0,22.66,6,Light rain shower,SW,2024,10,8
asia,TUR,40.5,35.0,16.0,21.1,12.3,67,9.4,0.07,6,Partly cloudy,DR,2024,10,8
asia,IND,25.5,84.5,28.7,33.3,25.1,68,11.2,0.01,7,Patchy rain possible,DR,2024,10,8
asia,PHL,7.44750857,126.1923,24.9,29.6,21.2,84,7.2,6.44,6,Patchy light rain with thunder,EQ,2024,10,7
asia,IND,12.8210115,75.22853978,25.5,30.4,23.0,88,9.7,38.31,7,Light rain shower,SW,2024,10,7
asia,IND,21.1913855,81.40483268,26.9,31.4,23.3,66,6.8,0.0,8,Sunny,Misc,2024,10,7
asia,IND,16.8156805,75.88233549,26.5,30.1,23.9,69,20.5,9.54,7,Light rain shower,SW,2024,10,7
asia,IND,23.159896,84.46422774,25.5,29.7,22.0,70,6.5,0.09,6,Patchy rain possible,SW,2024,10,7
asia,IND,26.264322,79.85999298,30.4,35.3,26.4,49,11.5,0.0,9,Sunny,SW,2024,10,7
asia,IND,10.0492445,76.4943143,26.5,29.4,24.8,83,16.2,23.1,6,Light rain shower,SW,2024,10,7
asia,IND,22.332123,86.99685155,27.6,32.1,24.7,80,13.0,2.74,7,Patchy light rain,SW,2024,10,7
asia,IND,17.8682915,77.82367786,24.7,28.6,21.9,77,16.2,12.91,6,Light rain shower,SW,2024,10,7
asia,IND,26.079443,81.10605107,29.1,33.9,25.0,62,10.8,0.0,8,Partly cloudy,SW,2024,10,7
asia,IND,25.735781,86.02,27.7,31.9,23.7,79,16.6,4.81,7,Light rain,FL,2024,10,7
asia,IND,25.265781,87.23,27.1,31.2,23.4,82,14.0,18.08,7,Light rain shower,FL,2024,10,7
asia,IND,23.9494005,91.6461858,25.4,29.2,23.7,91,7.9,17.12,6,Light rain shower,SW,2024,10,7
asia,BGD,23.5018435,90.00669097,28.2,31.3,25.4,80,11.2,5.79,7,Light rain shower,FL,2024,10,7
asia,IDN,-7.0603,103.259,26.2,33.8,22.1,79,6.1,5.9,8,Patchy light drizzle,EQ,2024,10,7
asia,TUR,38.565,28.92475,18.9,24.5,14.4,49,16.9,0.03,5,Patchy rain possible,DR,2024,10,7
asia,IDN,-7.01129143,103.259,26.2,33.8,22.1,79,6.1,5.9,8,Patchy light drizzle,EQ,2024,10,7
asia,IND,17.1085605,81.27209897,27.3,32.1,24.8,81,13.7,6.93,7,Patchy light rain with thunder,SW,2024,10,6
asia,IRN,35.40870857,52.8989,16.9,23.5,11.4,47,15.8,0.5,5,Patchy rain possible,EQ,2024,10,5
asia,KAZ,50.1325595,75.67455917,10.0,15.7,5.2,44,19.4,0.0,4,Cloudy,WF,2024,10,5
asia,TWN,22.04900857,119.5,24.7,25.8,23.9,89,40.0,158.54,6,Heavy rain,SW,2024,10,2
asia,CHN,29.02180857,102.0325,8.2,18.5,2.0,81,15.5,1.77,4,Patchy light rain with thunder,EQ,2024,9,18
asia,KOR,33.60095789,127.0732004,28.5,30.7,26.7,76,24.5,2.37,7,Patchy light drizzle,TC,2024,9,19
asia,JPN,25.4,126.8,28.6,28.8,28.4,79,42.5,0.47,6,Patchy rain possible,TC,2024,9,17
asia,JPN,29.85520857,130.9105,27.7,28.8,27.1,81,27.7,10.9,6,Light rain shower,EQ,2024,9,13
asia,CHN,33.72780857,85.299,11.7,18.1,6.4,44,14.0,0.0,5,Partly cloudy,EQ,2024,9,13
asia,CHN,31.10073602,123.3,29.4,30.8,27.6,86,86.4,23.3,7,Light rain shower,TC,2024,9,15
asia,PAK,31.25080857,70.571,36.1,41.8,30.8,32,16.2,0.06,9,Patchy rain possible,EQ,2024,9,11
asia,IDN,-8.58539143,124.231,25.5,31.8,20.7,70,9.0,0.14,8,Patchy rain possible,EQ,2024,9,10
sar,BOL,-19.07609143,-67.3038,12.6,17.8,7.5,51,15.5,0.0,6,Sunny,EQ,2024,5,9
sar,BRA,-8.5,-62.5,28.9,35.7,25.7,71,7.6,0.02,9,Patchy rain possible,DR,2024,5,9
sar,BRA,-21.39270818,-56.97721448,27.3,34.7,22.0,47,14.0,0.0,9,Partly cloudy,WF,2024,5,9
sar,ARG,-32.15837055,-64.79537128,25.0,30.6,20.4,61,17.6,0.04,11,Partly cloudy,WF,2024,1,9
sar,BRA,-22.04928655,-56.09284388,27.6,36.4,21.1,27,28.1,0.0,10,Sunny,WF,2024,8,30
sar,BRA,-6.667921314,-48.57887519,30.8,39.4,25.1,24,20.5,0.0,10,Sunny,WF,2024,8,29
