,event_type,event_name,date,lat,lng,continent,country_code,created_time,date,latitude,longitude,temperature,max_temperature,min_temperature,humidity,wind_speed,precipitation,cloud_cover,uv_index,condition,visibility
883,EQ,Earthquake in India,2024-08-20,34.2031455,74.59139743,asia,IND,22-08-2024 09:21,2024-08-20,34.2031455,74.59139743,22.1,29.5,17.0,70,4.0,7.52,Null,6.0,Patchy light rain with thunder,Null
884,FL,Flood in Russia,2024-08-20,43.17199225,131.9642597,asia,RUS,22-08-2024 09:21,2024-08-20,43.17199225,131.9642597,18.8,19.5,18.2,93,9.0,13.05,Null,4.0,Light rain shower,Null
885,EQ,"M 3.7 - 10 km E of Kırıkhan, Turkey",2024-08-20,36.54030857,36.4742,asia,TUR,05-09-2024 14:35,2024-08-20,36.54030857,36.4742,26.8,34.4,20.8,60,18.0,0.0,Null,8.0,Sunny,Null
886,FL,Mudflow in Kyrgyzstan,2024-08-20,42.70989091,77.353921,asia,KGZ,05-09-2024 14:35,2024-08-20,42.70989091,77.353921,12.7,18.8,7.3,63,7.6,0.84,Null,4.0,Patchy rain possible,Null
887,FL,Flood at CWC,2024-08-22,26.165781,92.36,asia,IND,23-08-2024 14:34,2024-08-22,26.165781,92.36,27.8,32.8,23.8,82,8.3,19.21,Null,7.0,Patchy light rain with thunder,Null
888,SW,Thunderstorm with Lightning at SDMA,2024-08-22,26.937222,84.64335418,asia,IND,23-08-2024 02:34,2024-08-22,26.937222,84.64335418,30.0,34.0,26.6,70,9.7,5.71,Null,7.0,Light drizzle,Null
889,SW,Heavy Rain at SDMA,2024-08-22,23.5396435,93.15272453,asia,IND,24-08-2024 02:35,2024-08-22,23.5396435,93.15272453,24.3,31.5,19.5,92,6.5,5.45,Null,7.0,Light rain shower,Null
890,FL,Flood in Malaysia,2024-08-22,5.7011227,100.5018582,asia,MYS,23-08-2024 14:34,2024-08-22,5.7011227,100.5018582,26.0,30.8,22.4,80,8.6,0.09,Null,8.0,Partly cloudy,Null
891,FL,"Flood in North Korea, South Korea",2024-08-22,37.35170595,126.2421162,asia,KOR,23-08-2024 14:34,2024-08-22,37.35170595,126.2421162,27.1,29.2,26.2,89,34.6,18.62,Null,6.0,Light rain shower,Null
892,EQ,"M 4.5 - 124 km SSE of Kyzyl-Suu, Kyrgyzstan",2024-08-21,41.41100857,78.7243,asia,CHN,05-09-2024 14:35,2024-08-21,41.41100857,78.7243,7.6,10.9,5.2,63,14.4,3.01,Null,3.0,Patchy light rain with thunder,Null
893,TC,Tropical Cyclone SHANSHAN-24,2024-08-21,25.3168981,139.2643782,asia,JPN,22-08-2024 09:21,2024-08-21,25.3168981,139.2643782,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
894,EQ,"M 4.5 - 98 km ESE of Ozernovskiy, Russia",2024-08-21,51.34530857,157.8763,asia,RUS,05-09-2024 14:35,2024-08-21,51.34530857,157.8763,12.9,17.0,10.3,74,24.5,0.0,Null,5.0,Partly cloudy,Null
895,SW,Thunderstorm with Lightning at Lucknow,2024-08-21,26.5816185,83.13975171,asia,IND,22-08-2024 09:21,2024-08-21,26.5816185,83.13975171,27.0,29.7,24.6,84,16.6,4.9,Null,6.0,Light rain shower,Null
896,SW,Heavy Rain at Bhopal,2024-08-21,23.650764,81.43079343,asia,IND,22-08-2024 09:21,2024-08-21,23.650764,81.43079343,26.4,31.7,23.7,83,8.3,14.7,Null,7.0,Moderate or heavy rain shower,Null
897,EQ,M 4.6 - Celebes Sea,2024-08-21,3.39700857,122.6193,asia,IDN,05-09-2024 14:35,2024-08-21,3.39700857,122.6193,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
898,Misc,"Heavy Rain, Thundershowers at Jaipur",2024-08-21,26.4515815,77.00964859,asia,IND,22-08-2024 09:21,2024-08-21,26.4515815,77.00964859,28.8,32.8,26.5,75,18.7,10.58,Null,7.0,Light rain shower,Null
899,EQ,"M 4.8 - 145 km S of Praya, Indonesia",2024-08-21,-9.96459143,116.4434,asia,IDN,05-09-2024 14:35,2024-08-21,-9.96459143,116.4434,25.1,30.0,22.0,76,19.8,0.09,Null,8.0,Patchy rain possible,Null
900,FL,Flood in Indonesia,2024-08-21,-8.6574902,116.1302476,asia,IDN,22-08-2024 14:35,2024-08-21,-8.6574902,116.1302476,25.1,30.0,22.0,76,19.8,0.09,Null,8.0,Patchy rain possible,Null
901,EQ,"M 4.3 - 66 km SW of Tanjung Selor, Indonesia",2024-08-21,2.40910857,116.9984,asia,IDN,05-09-2024 14:35,2024-08-21,2.40910857,116.9984,27.4,29.0,25.7,78,13.0,8.47,Null,6.0,Light rain shower,Null
902,TC,Tropical Cyclone JONGDARI-24,2024-08-20,25.10073602,125.9,asia,JPN,22-08-2024 09:21,2024-08-20,25.10073602,125.9,28.9,29.4,28.1,77,49.0,3.79,Null,6.0,Patchy rain possible,Null
903,SW,Tropical Storm Jongdari,2024-08-20,36.14900857,125.5,asia,KOR,26-08-2024 02:35,2024-08-20,36.14900857,125.5,27.8,30.4,25.4,81,10.1,8.75,Null,7.0,Light rain shower,Null
904,EQ,"M 4.7 - 19 km ESE of Simao, China",2024-08-20,22.78020857,101.1561,asia,CHN,05-09-2024 14:35,2024-08-20,22.78020857,101.1561,20.7,25.3,17.3,94,4.3,17.43,Null,6.0,Patchy light rain with thunder,Null
905,Misc,"Very Heavy Rain, Thundershowers at Jaipur",2024-08-20,27.417874,76.6097889,asia,IND,22-08-2024 09:21,2024-08-20,27.417874,76.6097889,30.2,34.2,26.5,63,14.4,0.01,Null,7.0,Patchy rain possible,Null
906,EQ,"M 4.3 - 20 km W of Oketo, Japan",2024-08-20,43.70920857,143.3349,asia,JPN,05-09-2024 14:35,2024-08-20,43.70920857,143.3349,16.1,22.4,12.3,80,10.4,4.07,Null,6.0,Partly cloudy,Null
907,ET,Extremely Heavy Rain at Shillong,2024-08-20,25.4059285,91.83640551,asia,IND,22-08-2024 09:21,2024-08-20,25.4059285,91.83640551,19.2,20.7,17.9,99,6.8,122.22,Null,5.0,Heavy rain,Null
908,FL,Flood in China,2024-08-20,40.9324168,122.2407479,asia,CHN,22-08-2024 09:21,2024-08-20,40.9324168,122.2407479,23.4,25.6,21.4,95,16.9,9.49,Null,6.0,Light rain shower,Null
909,EQ,Earthquake in India,2024-08-20,34.2031455,74.59139743,asia,IND,22-08-2024 09:21,2024-08-20,34.2031455,74.59139743,22.1,29.5,17.0,70,4.0,7.52,Null,6.0,Patchy light rain with thunder,Null
910,FL,Flood in Russia,2024-08-20,43.17199225,131.9642597,asia,RUS,22-08-2024 09:21,2024-08-20,43.17199225,131.9642597,18.8,19.5,18.2,93,9.0,13.05,Null,4.0,Light rain shower,Null
911,EQ,"M 3.7 - 10 km E of Kırıkhan, Turkey",2024-08-20,36.54030857,36.4742,asia,TUR,05-09-2024 14:35,2024-08-20,36.54030857,36.4742,26.8,34.4,20.8,60,18.0,0.0,Null,8.0,Sunny,Null
912,FL,Mudflow in Kyrgyzstan,2024-08-20,42.70989091,77.353921,asia,KGZ,05-09-2024 14:35,2024-08-20,42.70989091,77.353921,12.7,18.8,7.3,63,7.6,0.84,Null,4.0,Patchy rain possible,Null
913,EQ,"M 4.7 - 6 km SW of Shiranuka, Japan",2024-08-19,42.96860857,144.0315,asia,JPN,05-09-2024 14:35,2024-08-19,42.96860857,144.0315,18.5,21.2,15.6,92,23.4,3.02,Null,5.0,Light rain shower,Null
914,EQ,Earthquake in Russian Federation,2024-08-19,56.2244505,113.9566727,asia,RUS,22-08-2024 09:21,2024-08-19,56.2244505,113.9566727,16.9,21.0,8.5,63,5.8,0.0,Null,6.0,Sunny,Null
915,EQ,"M 4.6 - 22 km E of Severomuysk, Russia",2024-08-19,56.16320857,113.7913,asia,RUS,05-09-2024 14:35,2024-08-19,56.16320857,113.7913,16.9,21.0,8.5,63,5.8,0.0,Null,6.0,Sunny,Null
916,Misc,Moderate cloud to ground Lightning at Raipur,2024-08-19,19.710906,81.75955445,asia,IND,22-08-2024 09:20,2024-08-19,19.710906,81.75955445,26.8,32.1,23.7,83,10.1,23.22,Null,7.0,Light rain shower,Null
917,Misc,High Cloud to ground Lightning at Raipur,2024-08-19,19.236875,81.32461078,asia,IND,22-08-2024 09:20,2024-08-19,19.236875,81.32461078,25.4,29.1,22.9,87,14.4,11.69,Null,6.0,Light rain shower,Null
918,EQ,"M 5.0 - 146 km ESE of Petropavlovsk-Kamchatsky, Russia",2024-08-19,52.56210857,160.601,asia,RUS,05-09-2024 14:35,2024-08-19,52.56210857,160.601,10.2,12.2,9.0,78,25.9,2.33,Null,3.0,Light drizzle,Null
919,EQ,"M 4.3 - 32 km SSE of Parapat, Indonesia",2024-08-19,2.43770857,99.0311,asia,IDN,05-09-2024 14:35,2024-08-19,2.43770857,99.0311,23.2,28.6,19.2,88,7.9,7.24,Null,6.0,Light rain shower,Null
920,EQ,Earthquake in Philippines,2024-08-19,11.24056029,123.0204115,asia,PHL,22-08-2024 09:21,2024-08-19,11.24056029,123.0204115,27.4,30.8,24.6,79,7.9,14.32,Null,7.0,Patchy rain possible,Null
921,SW,Light Thunderstorms at Ranchi,2024-08-19,22.428491,85.53298408,asia,IND,22-08-2024 09:20,2024-08-19,22.428491,85.53298408,28.1,31.9,25.5,81,9.4,29.76,Null,7.0,Light rain shower,Null
922,EQ,"M 4.1 - 14 km E of Karlıova, Turkey",2024-08-18,39.31990857,41.1663,asia,TUR,05-09-2024 14:35,2024-08-18,39.31990857,41.1663,18.0,25.7,12.1,49,15.5,0.01,Null,7.0,Partly cloudy,Null
923,EQ,"M 4.7 - 13 km ENE of Daigo, Japan",2024-08-18,36.84710857,140.4916,asia,JPN,05-09-2024 14:35,2024-08-18,36.84710857,140.4916,24.6,27.0,22.2,90,9.4,1.84,Null,6.0,Light rain shower,Null
924,FL,Flood at CWC,2024-08-18,26.985781,94.78,asia,IND,22-08-2024 09:20,2024-08-18,26.985781,94.78,26.8,30.4,24.9,85,9.0,5.59,Null,7.0,Thundery outbreaks possible,Null
925,SW,Moderate Rain at Lucknow,2024-08-18,28.830593,78.74550441,asia,IND,22-08-2024 09:20,2024-08-18,28.830593,78.74550441,30.2,35.0,26.4,76,16.2,11.25,Null,8.0,Moderate or heavy rain shower,Null
926,EQ,"M 4.4 - 23 km E of Farkhār, Afghanistan",2024-08-18,36.58620857,70.1132,asia,AFG,05-09-2024 14:35,2024-08-18,36.58620857,70.1132,20.4,27.0,15.3,36,23.0,0.0,Null,7.0,Sunny,Null
927,SW,Thunderstorm with Lightning at Bhopal,2024-08-18,25.744752,76.91655724,asia,IND,22-08-2024 09:20,2024-08-18,25.744752,76.91655724,29.7,33.7,26.4,72,11.5,1.99,Null,7.0,Patchy rain possible,Null
928,TC,Tropical Cyclone AMPIL-24,2024-08-18,36.13534735,145.1224365,asia,JPN,22-08-2024 09:20,2024-08-18,36.13534735,145.1224365,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
929,SW,Typhoon Ampil,2024-08-18,40.54900857,155.3,asia,RUS,23-08-2024 14:34,2024-08-18,40.54900857,155.3,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
930,EQ,Earthquake in Russian Federation,2024-08-18,53.669,159.377,asia,RUS,22-08-2024 09:20,2024-08-18,53.669,159.377,12.5,15.0,8.9,77,9.0,0.61,Null,4.0,Overcast,Null
931,SW,Thunderstorm with Lightning at Ranchi,2024-08-18,24.3356095,86.15460469,asia,IND,22-08-2024 09:20,2024-08-18,24.3356095,86.15460469,28.1,31.6,25.5,77,19.4,4.94,Null,7.0,Light rain,Null
932,SW,Thunderstorm at Thiruvananthapuram,2024-08-18,8.297076,73.06581126,asia,IND,22-08-2024 09:20,2024-08-18,8.297076,73.06581126,27.2,27.7,26.6,82,49.7,17.84,Null,6.0,Light rain shower,Null
933,EQ,Earthquake in Russia,2024-08-17,52.99748689,161.9291821,asia,RUS,22-08-2024 09:20,2024-08-17,52.99748689,161.9291821,11.3,15.5,6.8,61,17.6,0.0,Null,5.0,Sunny,Null
934,TN,tsunami in RUSSIA,2024-08-17,52.924,160.141,asia,RUS,05-09-2024 14:35,2024-08-17,52.924,160.141,11.5,14.4,7.7,74,13.7,0.0,Null,4.0,Partly cloudy,Null
935,EQ,"M 4.1 - 82 km WNW of Abepura, Indonesia",2024-08-17,-2.39189143,139.906,asia,IDN,05-09-2024 14:35,2024-08-17,-2.39189143,139.906,25.2,30.9,22.1,87,9.7,2.44,Null,8.0,Light rain shower,Null
936,SW,Moderate Thunderstorms at Chennai,2024-08-17,12.1427915,78.11778694,asia,IND,22-08-2024 09:20,2024-08-17,12.1427915,78.11778694,27.3,31.0,24.5,75,11.5,5.87,Null,7.0,Light rain shower,Null
937,Misc,High Cloud to ground Lightning at Raipur,2024-08-19,19.236875,81.32461078,asia,IND,22-08-2024 09:20,2024-08-19,19.236875,81.32461078,25.4,29.1,22.9,87,14.4,11.69,Null,6.0,Light rain shower,Null
938,SW,Tropical Storm Jongdari,2024-08-19,27.74900857,125.7,asia,JPN,26-08-2024 02:35,2024-08-19,27.74900857,125.7,28.9,29.3,28.5,84,56.9,11.88,Null,6.0,Moderate or heavy rain with thunder,Null
939,EQ,"M 5.0 - 146 km ESE of Petropavlovsk-Kamchatsky, Russia",2024-08-19,52.56210857,160.601,asia,RUS,05-09-2024 14:35,2024-08-19,52.56210857,160.601,10.2,12.2,9.0,78,25.9,2.33,Null,3.0,Light drizzle,Null
940,EQ,"M 4.3 - 32 km SSE of Parapat, Indonesia",2024-08-19,2.43770857,99.0311,asia,IDN,05-09-2024 14:35,2024-08-19,2.43770857,99.0311,23.2,28.6,19.2,88,7.9,7.24,Null,6.0,Light rain shower,Null
941,EQ,Earthquake in Philippines,2024-08-19,11.24056029,123.0204115,asia,PHL,22-08-2024 09:21,2024-08-19,11.24056029,123.0204115,27.4,30.8,24.6,79,7.9,14.32,Null,7.0,Patchy rain possible,Null
942,SW,Light Thunderstorms at Ranchi,2024-08-19,22.428491,85.53298408,asia,IND,22-08-2024 09:20,2024-08-19,22.428491,85.53298408,28.1,31.9,25.5,81,9.4,29.76,Null,7.0,Light rain shower,Null
943,EQ,"M 4.1 - 14 km E of Karlıova, Turkey",2024-08-18,39.31990857,41.1663,asia,TUR,05-09-2024 14:35,2024-08-18,39.31990857,41.1663,18.0,25.7,12.1,49,15.5,0.01,Null,7.0,Partly cloudy,Null
944,EQ,"M 4.7 - 13 km ENE of Daigo, Japan",2024-08-18,36.84710857,140.4916,asia,JPN,05-09-2024 14:35,2024-08-18,36.84710857,140.4916,24.6,27.0,22.2,90,9.4,1.84,Null,6.0,Light rain shower,Null
945,FL,Flood at CWC,2024-08-18,26.985781,94.78,asia,IND,22-08-2024 09:20,2024-08-18,26.985781,94.78,26.8,30.4,24.9,85,9.0,5.59,Null,7.0,Thundery outbreaks possible,Null
946,SW,Moderate Rain at Lucknow,2024-08-18,28.830593,78.74550441,asia,IND,22-08-2024 09:20,2024-08-18,28.830593,78.74550441,30.2,35.0,26.4,76,16.2,11.25,Null,8.0,Moderate or heavy rain shower,Null
947,EQ,"M 4.4 - 23 km E of Farkhār, Afghanistan",2024-08-18,36.58620857,70.1132,asia,AFG,05-09-2024 14:35,2024-08-18,36.58620857,70.1132,20.4,27.0,15.3,36,23.0,0.0,Null,7.0,Sunny,Null
948,SW,Thunderstorm with Lightning at Bhopal,2024-08-18,25.744752,76.91655724,asia,IND,22-08-2024 09:20,2024-08-18,25.744752,76.91655724,29.7,33.7,26.4,72,11.5,1.99,Null,7.0,Patchy rain possible,Null
949,TC,Tropical Cyclone AMPIL-24,2024-08-18,36.13534735,145.1224365,asia,JPN,22-08-2024 09:20,2024-08-18,36.13534735,145.1224365,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
950,SW,Typhoon Ampil,2024-08-18,40.54900857,155.3,asia,RUS,23-08-2024 14:34,2024-08-18,40.54900857,155.3,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
951,EQ,Earthquake in Russian Federation,2024-08-18,53.669,159.377,asia,RUS,22-08-2024 09:20,2024-08-18,53.669,159.377,12.5,15.0,8.9,77,9.0,0.61,Null,4.0,Overcast,Null
952,SW,Thunderstorm with Lightning at Ranchi,2024-08-18,24.3356095,86.15460469,asia,IND,22-08-2024 09:20,2024-08-18,24.3356095,86.15460469,28.1,31.6,25.5,77,19.4,4.94,Null,7.0,Light rain,Null
953,SW,Thunderstorm at Thiruvananthapuram,2024-08-18,8.297076,73.06581126,asia,IND,22-08-2024 09:20,2024-08-18,8.297076,73.06581126,27.2,27.7,26.6,82,49.7,17.84,Null,6.0,Light rain shower,Null
954,EQ,Earthquake in Russia,2024-08-17,52.99748689,161.9291821,asia,RUS,22-08-2024 09:20,2024-08-17,52.99748689,161.9291821,11.3,15.5,6.8,61,17.6,0.0,Null,5.0,Sunny,Null
955,TN,tsunami in RUSSIA,2024-08-17,52.924,160.141,asia,RUS,05-09-2024 14:35,2024-08-17,52.924,160.141,11.5,14.4,7.7,74,13.7,0.0,Null,4.0,Partly cloudy,Null
956,EQ,"M 4.1 - 82 km WNW of Abepura, Indonesia",2024-08-17,-2.39189143,139.906,asia,IDN,05-09-2024 14:35,2024-08-17,-2.39189143,139.906,25.2,30.9,22.1,87,9.7,2.44,Null,8.0,Light rain shower,Null
957,SW,Moderate Thunderstorms at Chennai,2024-08-17,12.1427915,78.11778694,asia,IND,22-08-2024 09:20,2024-08-17,12.1427915,78.11778694,27.3,31.0,24.5,75,11.5,5.87,Null,7.0,Light rain shower,Null
958,SW,Thunder shower with strong wind at Bengaluru,2024-08-17,15.369337,75.1353846,asia,IND,22-08-2024 09:20,2024-08-17,15.369337,75.1353846,26.1,30.1,23.6,75,15.5,9.29,Null,7.0,Light rain shower,Null
959,SW,Thunderstorm with Lightning at Raipur,2024-08-17,22.238931,83.35189254,asia,IND,22-08-2024 09:20,2024-08-17,22.238931,83.35189254,27.5,31.5,24.0,83,15.8,13.54,Null,7.0,Light rain shower,Null
960,FL,Flood at CWC,2024-08-17,26.645781,77.9,asia,IND,22-08-2024 09:20,2024-08-17,26.645781,77.9,30.3,34.0,26.9,71,14.0,4.65,Null,7.0,Light rain shower,Null
961,EQ,"M 5.2 - Izu Islands, Japan region",2024-08-17,32.50600857,142.3909,asia,JPN,05-09-2024 14:35,2024-08-17,32.50600857,142.3909,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
962,EQ,"M 5.2 - 38 km N of Yelizovo, Russia",2024-08-17,53.57620857,158.2732,asia,RUS,05-09-2024 14:35,2024-08-17,53.57620857,158.2732,7.8,17.4,-2.5,65,11.9,0.02,Null,4.0,Patchy rain possible,Null
963,FL,Flood in Nepal,2024-08-17,27.82233328,86.62325112,asia,NPL,05-09-2024 14:35,2024-08-17,27.82233328,86.62325112,5.6,8.3,3.2,86,12.6,5.21,Null,2.0,Patchy light rain with thunder,Null
964,VO,volcano in Russia,2024-08-17,56.653,161.36,asia,RUS,05-09-2024 14:35,2024-08-17,56.653,161.36,11.5,15.2,6.8,67,28.1,0.0,Null,4.0,Overcast,Null
965,SW,Moderate Thunderstorms at Mumbai,2024-08-16,17.172821,74.58607961,asia,IND,22-08-2024 09:20,2024-08-16,17.172821,74.58607961,25.6,29.8,22.5,77,23.0,0.27,Null,6.0,Patchy rain possible,Null
966,EQ,"M 4.4 - 83 km NNW of Kameshima, Japan",2024-08-16,36.36560857,134.836,asia,JPN,05-09-2024 14:35,2024-08-16,36.36560857,134.836,25.2,27.7,23.7,87,20.2,4.38,Null,6.0,Light rain shower,Null
967,EQ,"M 4.8 - 10 km N of As Salamīyah, Syria",2024-08-16,35.14990857,37.0397,asia,SYR,05-09-2024 14:35,2024-08-16,35.14990857,37.0397,27.6,34.5,21.8,55,36.7,0.0,Null,8.0,Sunny,Null
968,ET,Extremely Heavy Rain at Bhubaneswar,2024-08-16,21.522553,86.8873659,asia,IND,22-08-2024 09:20,2024-08-16,21.522553,86.8873659,27.4,28.7,26.3,85,15.1,16.37,Null,6.0,Moderate or heavy rain shower,Null
969,ET,Extremely Heavy Rain at Jaipur,2024-08-16,27.02121,70.77836829,asia,IND,22-08-2024 09:20,2024-08-16,27.02121,70.77836829,30.9,33.6,28.5,63,31.7,1.83,Null,7.0,Light rain shower,Null
970,EQ,"M 4.5 - 80 km SW of Gunungsitoli, Indonesia",2024-08-16,0.8619,97.0326,asia,IDN,05-09-2024 14:35,2024-08-16,0.8619,97.0326,27.1,28.2,26.1,77,8.6,6.26,Null,6.0,Patchy rain possible,Null
971,EQ,Earthquake in Taiwan,2024-08-15,23.78095049,123.0130228,asia,JPN,22-08-2024 09:20,2024-08-15,23.78095049,123.0130228,29.4,30.0,28.8,73,17.3,12.1,Null,6.0,Patchy light rain with thunder,Null
972,EQ,"M 4.6 - 128 km E of Biak, Indonesia",2024-08-15,-0.95949143,137.2246,asia,IDN,05-09-2024 14:35,2024-08-15,-0.95949143,137.2246,27.1,28.2,25.9,76,5.4,4.88,Null,7.0,Light rain shower,Null
973,WF,Wildfire in Russian Federation 1021454,2024-08-15,68.8127098,142.766888,asia,RUS,05-09-2024 14:35,2024-08-15,68.8127098,142.766888,7.0,13.7,1.4,60,24.5,0.01,Null,3.0,Overcast,Null
974,EQ,"M 4.5 - 56 km SSE of Yonakuni, Japan",2024-08-15,24.02780857,123.1573,asia,JPN,05-09-2024 14:35,2024-08-15,24.02780857,123.1573,29.4,30.0,28.8,73,17.3,12.1,Null,6.0,Patchy light rain with thunder,Null
975,EQ,Earthquake in Taiwan,2024-08-15,25.76451032,123.5279533,asia,JPN,22-08-2024 09:20,2024-08-15,25.76451032,123.5279533,29.4,30.0,28.8,73,17.3,12.1,Null,6.0,Patchy light rain with thunder,Null
976,TC,Tropical Cyclone WUKONG-24,2024-08-15,27.6,150.3,asia,JPN,22-08-2024 09:20,2024-08-15,27.6,150.3,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
977,EQ,"M 5.0 - 103 km SW of Pelabuhanratu, Indonesia",2024-08-14,-7.81090857,106.0258,asia,IDN,05-09-2024 14:35,2024-08-14,-7.81090857,106.0258,22.6,31.4,16.6,74,4.0,0.01,Null,9.0,Partly cloudy,Null
978,EQ,"M 4.3 - 223 km SSW of Kawalu, Indonesia",2024-08-14,-9.30849143,107.7615,asia,IDN,05-09-2024 14:35,2024-08-14,-9.30849143,107.7615,23.8,27.9,20.0,77,29.2,0.02,Null,8.0,Partly cloudy,Null
979,EQ,"M 4.8 - 107 km S of Gambiran Satu, Indonesia",2024-08-14,-9.30359143,114.0121,asia,IDN,05-09-2024 14:35,2024-08-14,-9.30359143,114.0121,24.9,25.3,24.6,81,29.2,0.7,Null,7.0,Patchy rain possible,Null
980,EQ,"M 5.0 - 157 km SW of Bandar Lampung, Indonesia",2024-08-14,-6.52609143,104.4166,asia,IDN,05-09-2024 14:35,2024-08-14,-6.52609143,104.4166,24.8,31.2,20.1,78,8.6,0.16,Null,8.0,Patchy rain possible,Null
981,SW,Thunderstorm with Lightning at Jaipur,2024-08-14,29.0392135,73.25592354,asia,IND,22-08-2024 09:20,2024-08-14,29.0392135,73.25592354,32.4,34.2,30.4,60,13.7,1.44,Null,7.0,Light rain shower,Null
982,EQ,"M 4.4 - 90 km WNW of Mohr, Iran",2024-08-14,27.93730857,52.0455,asia,IRN,05-09-2024 14:35,2024-08-14,27.93730857,52.0455,33.9,39.8,27.4,28,21.2,0.0,Null,9.0,Sunny,Null
983,EQ,"M 4.3 - 168 km SE of Kuqa, China",2024-08-14,40.74870857,84.4185,asia,CHN,05-09-2024 14:35,2024-08-14,40.74870857,84.4185,28.6,33.1,23.5,29,12.6,0.0,Null,8.0,Sunny,Null
984,Misc,Moderate cloud to ground Lightning at Lucknow,2024-08-14,27.1539275,82.40284085,asia,IND,22-08-2024 09:20,2024-08-14,27.1539275,82.40284085,30.4,35.3,27.8,75,20.2,8.72,Null,8.0,Patchy light rain with thunder,Null
985,EQ,"M 4.6 - 77 km W of Sungai Penuh, Indonesia",2024-08-13,-2.06469143,100.6928,asia,IDN,05-09-2024 14:35,2024-08-13,-2.06469143,100.6928,25.7,29.0,23.5,84,21.6,1.0,Null,7.0,Light rain shower,Null
986,EQ,"M 4.3 - 17 km SW of Nabire, Indonesia",2024-08-13,-3.52980857,135.4013,asia,IDN,05-09-2024 14:35,2024-08-13,-3.52980857,135.4013,25.8,28.1,23.6,84,7.2,9.42,Null,7.0,Light rain shower,Null
987,FL,Flood at CWC,2024-08-17,26.645781,77.9,asia,IND,22-08-2024 09:20,2024-08-17,26.645781,77.9,30.3,34.0,26.9,71,14.0,4.65,Null,7.0,Light rain shower,Null
988,SW,Typhoon Ampil,2024-08-17,37.24900857,145.0,asia,JPN,23-08-2024 14:34,2024-08-17,37.24900857,145.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
989,EQ,"M 5.2 - Izu Islands, Japan region",2024-08-17,32.50600857,142.3909,asia,JPN,05-09-2024 14:35,2024-08-17,32.50600857,142.3909,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
990,EQ,"M 5.2 - 38 km N of Yelizovo, Russia",2024-08-17,53.57620857,158.2732,asia,RUS,05-09-2024 14:35,2024-08-17,53.57620857,158.2732,7.8,17.4,-2.5,65,11.9,0.02,Null,4.0,Patchy rain possible,Null
991,TC,Tropical Cyclone AMPIL-24,2024-08-17,40.73723501,156.9837853,asia,RUS,22-08-2024 09:20,2024-08-17,40.73723501,156.9837853,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
992,FL,Flood in Nepal,2024-08-17,27.82233328,86.62325112,asia,NPL,05-09-2024 14:35,2024-08-17,27.82233328,86.62325112,5.6,8.3,3.2,86,12.6,5.21,Null,2.0,Patchy light rain with thunder,Null
993,VO,volcano in Russia,2024-08-17,56.653,161.36,asia,RUS,05-09-2024 14:35,2024-08-17,56.653,161.36,11.5,15.2,6.8,67,28.1,0.0,Null,4.0,Overcast,Null
994,SW,Moderate Thunderstorms at Mumbai,2024-08-16,17.172821,74.58607961,asia,IND,22-08-2024 09:20,2024-08-16,17.172821,74.58607961,25.6,29.8,22.5,77,23.0,0.27,Null,6.0,Patchy rain possible,Null
995,EQ,"M 4.4 - 83 km NNW of Kameshima, Japan",2024-08-16,36.36560857,134.836,asia,JPN,05-09-2024 14:35,2024-08-16,36.36560857,134.836,25.2,27.7,23.7,87,20.2,4.38,Null,6.0,Light rain shower,Null
996,EQ,"M 4.8 - 10 km N of As Salamīyah, Syria",2024-08-16,35.14990857,37.0397,asia,SYR,05-09-2024 14:35,2024-08-16,35.14990857,37.0397,27.6,34.5,21.8,55,36.7,0.0,Null,8.0,Sunny,Null
997,ET,Extremely Heavy Rain at Bhubaneswar,2024-08-16,21.522553,86.8873659,asia,IND,22-08-2024 09:20,2024-08-16,21.522553,86.8873659,27.4,28.7,26.3,85,15.1,16.37,Null,6.0,Moderate or heavy rain shower,Null
998,ET,Extremely Heavy Rain at Jaipur,2024-08-16,27.02121,70.77836829,asia,IND,22-08-2024 09:20,2024-08-16,27.02121,70.77836829,30.9,33.6,28.5,63,31.7,1.83,Null,7.0,Light rain shower,Null
999,EQ,"M 4.5 - 80 km SW of Gunungsitoli, Indonesia",2024-08-16,0.8619,97.0326,asia,IDN,05-09-2024 14:35,2024-08-16,0.8619,97.0326,27.1,28.2,26.1,77,8.6,6.26,Null,6.0,Patchy rain possible,Null
1000,EQ,Earthquake in Taiwan,2024-08-15,23.78095049,123.0130228,asia,JPN,22-08-2024 09:20,2024-08-15,23.78095049,123.0130228,29.4,30.0,28.8,73,17.3,12.1,Null,6.0,Patchy light rain with thunder,Null
